
22.64,8.91,36.60
22.49,9.36,38.25
22.49,9.36,37.20
20.54,8.16,38.10
21.59,9.21,36.00
22.34,8.91,38.10
23.39,8.46,37.35
22.34,9.96,38.10
21.59,9.21,37.65
21.89,8.16,38.10
21.89,8.91,36.60
21.89,8.46,37.65
23.24,10.56,37.20
23.24,8.01,36.15
22.49,8.61,37.50
22.49,9.36,37.50
23.69,8.91,37.35
22.79,10.11,36.15
22.34,9.66,37.35
22.34,9.66,36.30
22.79,8.31,39.30
21.89,9.66,37.65
21.29,10.26,37.35
22.49,9.06,36.75
21.44,9.06,36.45
22.34,8.46,37.05
23.54,8.31,38.25
22.19,8.01,38.25
22.49,8.61,39.30
21.89,8.16,37.05
21.44,9.06,36.75
22.19,9.36,36.45
23.54,8.61,36.45
21.59,7.71,36.60
22.19,9.81,37.20
22.79,8.61,37.80
21.89,8.46,36.60
22.49,8.31,36.45
23.54,8.01,37.20
21.59,8.46,37.65
23.69,8.91,37.05
22.49,10.11,37.20
22.64,7.71,36.00
21.74,8.31,37.80
23.09,7.71,37.65
23.39,7.71,38.10
22.64,8.46,36.60
21.29,7.71,37.05
21.59,6.66,37.05
23.54,8.31,37.20
21.29,7.41,37.35
21.44,8.01,37.50
22.34,8.46,37.05
21.29,9.96,37.35
22.19,9.06,35.40
21.89,8.91,36.60
21.59,10.26,37.05
21.89,8.16,37.65
22.64,7.41,37.65
22.64,10.26,37.65
21.89,8.46,38.40
22.64,9.66,36.60
22.49,9.06,36.45
21.44,8.61,37.50
20.84,8.46,37.35
21.44,9.06,37.80
22.19,9.06,37.80
21.89,8.46,37.35
22.79,9.06,37.80
22.79,8.61,37.50
21.59,9.66,37.05
22.34,8.46,36.60
21.44,8.61,38.55
22.34,8.46,37.65
23.39,9.66,37.05
21.59,9.66,36.30
23.09,7.41,37.05
22.49,9.81,37.20
22.34,9.21,37.65
23.24,9.36,37.50
21.44,8.31,36.75
22.79,8.61,37.20
23.54,8.61,37.20
23.24,8.01,37.50
21.89,9.21,37.05
22.79,9.36,36.75
22.49,8.46,37.05
21.74,9.36,36.45
21.59,8.46,36.60
22.79,9.06,37.50
22.19,8.31,36.45
23.54,9.06,36.75
22.19,8.01,38.55
23.09,9.66,37.35
22.49,8.61,36.45
23.09,9.21,38.10
21.14,9.06,36.45
23.09,9.21,37.05
21.89,9.21,37.65
20.69,8.61,36.75
22.49,9.06,36.45
23.24,8.61,37.50
23.09,8.91,37.05
21.29,9.21,37.05
22.64,8.91,37.05
21.89,8.91,37.35
22.19,8.31,36.75
23.09,8.16,36.30
22.49,8.61,37.20
22.49,8.01,38.55
22.49,8.61,37.20
23.69,8.91,37.35
21.59,10.26,37.05
22.19,8.61,37.80
22.49,9.06,36.75
21.89,9.21,36.60
20.84,8.46,37.05
23.69,8.91,37.35
21.89,9.21,36.30
21.59,8.16,37.05
21.89,8.91,37.35
23.39,9.66,37.35
21.89,8.91,37.65
21.59,9.66,37.35
23.84,8.61,37.50
22.79,10.11,36.45
21.29,9.21,37.35
22.64,9.96,37.35
21.14,9.36,37.20
21.74,8.61,36.75
23.24,8.61,38.25
21.59,8.46,37.65
21.74,8.01,38.25
21.89,9.66,36.60
20.24,8.16,38.70
22.19,8.61,37.50
23.09,8.91,37.35
22.19,10.11,38.55
22.64,8.91,37.65
22.49,9.36,37.20
22.34,8.46,38.10
22.49,8.01,36.75
21.44,8.61,37.50
21.59,8.91,37.35
22.49,9.81,37.20
22.34,8.91,36.60
21.44,8.31,38.55
22.34,7.11,38.40
23.09,8.91,37.35
21.74,8.31,36.75
22.79,8.61,36.75
22.79,9.81,37.20
22.19,8.01,37.50
22.79,8.61,36.75
21.89,9.96,37.05
23.69,8.91,37.35
22.49,9.06,37.50
22.19,9.06,37.80
19.79,8.46,37.65
22.64,7.71,37.35
23.24,9.06,37.20
22.34,9.66,36.30
22.34,8.46,37.65
22.19,9.36,37.50
21.44,9.36,37.20
21.59,9.66,37.35
22.79,10.11,36.75
21.89,8.46,38.40
22.19,9.36,36.45
21.14,8.31,37.80
21.89,9.21,36.60
21.89,8.46,36.30
22.49,9.06,36.45
21.59,9.66,36.60
23.54,9.81,37.20
23.54,8.61,37.50
20.84,7.41,37.65
23.09,8.91,38.10
21.89,8.46,37.35
22.79,9.81,36.15
21.89,8.91,38.10
22.34,9.21,37.05
21.74,9.36,37.20
20.84,9.66,38.10
22.79,9.06,37.20
22.19,8.01,37.80
22.79,9.81,35.85
22.49,9.06,36.75
23.09,9.96,36.60
21.59,8.46,37.05
22.34,8.91,37.05
22.49,9.36,36.75
23.24,8.61,38.55
22.19,8.31,36.45
22.64,8.91,36.60
23.24,9.06,38.25
21.44,9.06,37.50
23.09,9.21,36.30
22.64,8.16,37.65
22.49,10.11,37.20
20.69,8.31,36.45
22.79,7.56,37.20
22.19,10.11,37.50
22.79,10.56,37.50
22.79,9.36,37.20
22.34,8.16,37.35
22.79,9.06,36.45
21.74,9.06,37.20
21.44,8.31,36.75
22.79,10.56,37.20
23.09,8.46,36.30
22.34,9.66,37.35
21.89,8.16,37.35
21.59,8.91,37.65
21.59,9.21,37.35
22.19,9.06,38.55
20.54,9.21,36.60
21.29,9.66,37.65
22.19,9.06,37.20
22.19,8.61,37.20
22.34,8.16,37.65
22.19,10.11,36.75
21.89,8.46,38.10
20.84,8.46,36.30
22.49,8.01,36.45
23.24,8.61,38.85
22.49,9.36,36.45
22.34,9.21,36.30
21.44,9.06,36.75
21.74,9.06,36.45
20.69,8.01,37.50
21.59,9.66,36.60
22.49,7.56,37.50
21.14,8.61,36.75
23.24,9.06,37.50
22.64,8.16,38.10
22.34,9.21,37.65
21.74,8.01,36.45
23.39,9.21,37.05
